Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR3225549,2019-03-28 09:08:41,2019-06-12 16:51:37,137424765,6998294463,9972107,50,1653,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR3225/ERR3225549,ERX3253001,unspecified,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213552,SAMEA5408242,simple,9796,Equus caballus,SAMEA5408242,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,322A5722C00AFF8698BA9A1CE72AEF67,13945D3CD496A7CA36A736EF4A5B396D
ERR3225550,2019-03-28 09:08:41,2019-06-13 19:15:48,9275805,543702773,97502,58,148,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era7/ERR/ERR3225/ERR3225550,ERX3253002,unspecified,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213553,SAMEA5408243,simple,9796,Equus caballus,SAMEA5408243,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,1C0798924203EDC64AD0EF496B0A3632,B1D131C4B05B4E93605C2C0618247A56
ERR3225551,2019-03-28 09:08:41,2019-06-13 19:10:12,830391,52140447,0,62,15,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225551,ERX3253003,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213554,SAMEA5408244,simple,9796,Equus caballus,SAMEA5408244,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,B34EA648E9312231A101A4A41C45FD69,646CC5ED8F666423E244C64572F16944
ERR3225552,2019-03-28 09:08:41,2019-06-13 19:52:59,93937456,5404073101,0,57,1593,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225552,ERX3253004,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213555,SAMEA5408245,simple,9796,Equus caballus,SAMEA5408245,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,C4EE4A8E36E6778288E04686854257FA,D2268933952FA9DBE7C1703D784DFA45
ERR3225553,2019-03-28 09:08:41,2019-06-12 16:50:42,128442809,7335576502,0,57,2065,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR3225/ERR3225553,ERX3253005,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213556,SAMEA5408246,simple,9796,Equus caballus,SAMEA5408246,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,D1BFF0DD1E120AB58F3F9F23CF5A963E,708F8BC562EE57DC784B9200C5A85017
ERR3225554,2019-03-28 09:08:41,2019-06-13 19:57:09,112538121,6744502655,0,59,1837,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225554,ERX3253006,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213557,SAMEA5408247,simple,9796,Equus caballus,SAMEA5408247,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,B6B361AF6C5FDBA825CC04258977392E,C79F9A60B9C867886CF3ED31FF9519BC
ERR3225555,2019-03-28 09:08:41,2019-06-13 19:11:43,717214,40677630,0,56,15,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225555,ERX3253007,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213558,SAMEA5408248,simple,9796,Equus caballus,SAMEA5408248,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,DB5D7ABE9B9F4346EDF298C2F45E3616,03EF6B67EFAC468BD77B5F64B223F49B
ERR3225556,2019-03-28 09:08:41,2019-06-13 19:12:16,1903614,109042172,0,57,35,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225556,ERX3253008,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213559,SAMEA5408249,simple,9796,Equus caballus,SAMEA5408249,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,F50BA372DC151675520C75D9EC4E870C,AF85ADFDB93A6777BC9426298E08B64A
ERR3225557,2019-03-28 09:08:41,2019-06-13 19:09:54,1720631,99521789,0,57,33,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225557,ERX3253009,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213560,SAMEA5408250,simple,9796,Equus caballus,SAMEA5408250,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,327486132592072E1D1B2F5B9A828AC2,0B01A035AEE18FD02DB2EF46794CDA93
ERR3225558,2019-03-28 09:08:41,2019-06-12 16:45:47,147806615,8665524071,0,58,2262,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR3225/ERR3225558,ERX3253010,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213561,SAMEA5408251,simple,9796,Equus caballus,SAMEA5408251,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,6456C44EBE5DDAAE4BE79A5322EF31E4,450FF0AA51FE6695A80DEF130E089814
ERR3225559,2019-03-28 09:08:41,2019-06-13 19:49:03,102130596,5729257128,0,56,1638,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era8/ERR/ERR3225/ERR3225559,ERX3253011,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213562,SAMEA5408252,simple,9796,Equus caballus,SAMEA5408252,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,29431076FBDFBC6D3D903889F1589D56,BF5D5F11AC646AC5134885D105491136
ERR3225560,2019-03-28 09:08:41,2019-06-13 19:07:17,678023,41632526,0,61,15,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225560,ERX3253012,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213563,SAMEA5408253,simple,9796,Equus caballus,SAMEA5408253,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,CB21D2F164697C989E4FE4596F3E9EAA,5DCE3707DE4F91CEF8607F33DC504474
ERR3225561,2019-03-28 09:08:41,2019-06-13 19:12:51,422975,24851103,0,58,9,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225561,ERX3253013,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213564,SAMEA5408254,simple,9796,Equus caballus,SAMEA5408254,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,D2F11C990A073F8F4A1FDE7900C3BDC3,5FADA5F64D5721E78DE0359FCE5CE32D
ERR3225562,2019-03-28 09:08:41,2019-06-12 17:03:41,167731021,9952111421,0,59,2804,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR3225/ERR3225562,ERX3253014,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213565,SAMEA5408255,simple,9796,Equus caballus,SAMEA5408255,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,03F38DE4FF066979628C3CECCBDD8739,41EEE0DC5BA385E3A312D7230A65DA71
ERR3225563,2019-03-28 09:08:41,2019-06-12 22:03:13,212591757,13235387149,0,62,3655,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR3225/ERR3225563,ERX3253015,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213566,SAMEA5408256,simple,9796,Equus caballus,SAMEA5408256,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,A7E400F55930646760DA7C2AF5FC137A,4267864B54F84E9973501D1B1A92D261
ERR3225564,2019-03-28 09:08:41,2019-06-13 19:13:09,2582510,150993053,0,58,42,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225564,ERX3253016,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213567,SAMEA5408257,simple,9796,Equus caballus,SAMEA5408257,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,477EB953EC8E12F3FCFE2E13DB08D6E0,8C2325108B3F1679D0C235F3965D82D5
ERR3225565,2019-03-28 09:08:41,2019-06-13 19:09:07,521254,27958154,0,53,8,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225565,ERX3253017,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213568,SAMEA5408258,simple,9796,Equus caballus,SAMEA5408258,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,3361EFFB7D440D2E2C667844168E5AAB,F2526DF27B5958EB3069EE0D20B7697D
ERR3225566,2019-03-28 09:08:41,2019-06-13 19:14:42,6145640,318318029,0,51,93,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225566,ERX3253018,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213569,SAMEA5408259,simple,9796,Equus caballus,SAMEA5408259,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,FBF531AE3421DE2B8C14B8F5F260D2FA,22EC256AFAE5EE0E794619494D926FDD
ERR3225567,2019-03-28 09:08:41,2019-06-13 19:22:37,48739602,2486330526,0,51,738,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era3/ERR/ERR3225/ERR3225567,ERX3253019,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213570,SAMEA5408260,simple,9796,Equus caballus,SAMEA5408260,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,D91844FF770F1FD23386D4517F6CD887,0D608B5D01A5BC730AF678FCE0788756
ERR3225568,2019-03-28 09:08:41,2019-06-13 19:24:50,65578401,3656468343,0,55,1099,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era7/ERR/ERR3225/ERR3225568,ERX3253020,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213571,SAMEA5408261,simple,9796,Equus caballus,SAMEA5408261,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,127F738EC24F3ACDAAA0FC7F92479843,D7A5E331F7D87AF818321588151C0D44
ERR3225569,2019-03-28 09:08:41,2019-06-13 19:13:54,4279113,239268213,0,55,75,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225569,ERX3253021,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213572,SAMEA5408262,simple,9796,Equus caballus,SAMEA5408262,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,7311EDFA43A5E6AFD8D6D8E6BCF1BE72,3B14638C3863692815C927BEE402837A
ERR3225570,2019-03-28 09:08:41,2019-06-12 17:52:11,168195996,10134976935,0,60,2945,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR3225/ERR3225570,ERX3253022,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213573,SAMEA5408263,simple,9796,Equus caballus,SAMEA5408263,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,A6B3F9DD65334E6C11E16DD9A18F1076,01C67492835A26EF182B1C2CB226BA08
ERR3225449,2019-03-28 09:08:40,2019-06-13 19:50:26,95077033,5562251132,0,58,1472,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era9/ERR/ERR3225/ERR3225449,ERX3252901,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213452,SAMEA5408142,simple,9796,Equus caballus,SAMEA5408142,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,C314D83DBE644AC782FA4091B9DE0095,69068AF266DF0683954CDC606FE71BE6
ERR3225450,2019-03-28 09:08:40,2019-06-13 19:37:41,64847580,3580671325,0,55,1080,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era7/ERR/ERR3225/ERR3225450,ERX3252902,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213453,SAMEA5408143,simple,9796,Equus caballus,SAMEA5408143,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,DB635B6D4D986DE61EC28DDD38880562,F2390EB1C679084248D84F9D53D3E125
ERR3225451,2019-03-28 09:08:40,2019-06-12 16:47:09,147582676,8898906167,0,60,2572,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR3225/ERR3225451,ERX3252903,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213454,SAMEA5408144,simple,9796,Equus caballus,SAMEA5408144,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,0AD79CFA22AD27E8E037138F99085970,B48DB51243FD7EE8C399217F148009FC
ERR3225452,2019-03-28 09:08:40,2019-06-13 19:20:24,53343662,2953729446,0,55,884,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR3225/ERR3225452,ERX3252904,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213455,SAMEA5408145,simple,9796,Equus caballus,SAMEA5408145,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,06057806A64E1115F0E838DC48138970,5F9140073F5E39162551DCBDD719C21F
ERR3225453,2019-03-28 09:08:40,2019-06-13 20:04:21,88637099,4239074873,0,47,1341,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225453,ERX3252905,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213456,SAMEA5408146,simple,9796,Equus caballus,SAMEA5408146,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,A9B9014C7933DD9B18B61F13D1A61B90,AA7E25A270FCC30C41A8C5A1657BA456
ERR3225454,2019-03-28 09:08:40,2019-06-13 19:10:02,3741242,150249198,0,40,49,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225454,ERX3252906,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213457,SAMEA5408147,simple,9796,Equus caballus,SAMEA5408147,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,35800D3F509FBE434EF7E9A904B97075,1B708EBCE3ECF540FF3034E05F0A0F39
ERR3225455,2019-03-28 09:08:40,2019-06-13 19:10:04,1755834,110684868,0,63,36,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225455,ERX3252907,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213458,SAMEA5408148,simple,9796,Equus caballus,SAMEA5408148,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,AD9B0B73379E717709D25A789354849F,1177D4EF0DE4D603C07523786F0DA7E0
ERR3225456,2019-03-28 09:08:40,2019-06-13 19:13:04,5290256,329887382,0,62,102,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225456,ERX3252908,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213459,SAMEA5408149,simple,9796,Equus caballus,SAMEA5408149,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,E09F9B6F49E65B79DD951887E2505D2F,F6F599368F3459FD3AB4867EC6E078E3
ERR3225457,2019-03-28 09:08:40,2019-06-13 19:08:57,2520143,153502230,0,60,50,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225457,ERX3252909,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213460,SAMEA5408150,simple,9796,Equus caballus,SAMEA5408150,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,089BDC5AA24E3F001355B1062317F6FB,4505CC0C88834D58915588914C472D29
ERR3225458,2019-03-28 09:08:40,2019-06-13 19:07:03,526542,32468834,0,61,10,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225458,ERX3252910,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213461,SAMEA5408151,simple,9796,Equus caballus,SAMEA5408151,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,220A3F8F644D7C9FDA46E042DAB73442,6D865FB965B0B1D959D5FB1E0BB4BF85
ERR3225459,2019-03-28 09:08:40,2019-06-13 20:01:20,94206601,5754401228,0,61,1675,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225459,ERX3252911,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213462,SAMEA5408152,simple,9796,Equus caballus,SAMEA5408152,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,3309088A9A0A0604CF459D4BF2FC34AB,24FFC3E9BAA8ECBB9F16C1995EC53D7C
ERR3225460,2019-03-28 09:08:40,2019-06-13 19:50:42,92481509,5594144689,0,60,1648,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era8/ERR/ERR3225/ERR3225460,ERX3252912,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213463,SAMEA5408153,simple,9796,Equus caballus,SAMEA5408153,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,43D4ED3E3B4DC091F3E8B274059BAA29,8470C531A8D9488256CBD7345921D346
ERR3225461,2019-03-28 09:08:40,2019-06-13 19:11:44,422566,23214110,0,54,8,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225461,ERX3252913,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213464,SAMEA5408154,simple,9796,Equus caballus,SAMEA5408154,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,896193A2356D2212F69F281AC14B8F9F,1A2F368CCCB7FAFDF9079534ABA30D2F
ERR3225462,2019-03-28 09:08:40,2019-06-13 19:07:02,702097,39280485,0,55,12,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225462,ERX3252914,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213465,SAMEA5408155,simple,9796,Equus caballus,SAMEA5408155,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,C175D8F59D6C38F0E487C385F5E3E7F2,3531EEAE4F8258A1BC97397EB8B7A022
ERR3225463,2019-03-28 09:08:40,2019-06-13 19:10:23,427332,24191545,0,56,9,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225463,ERX3252915,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213466,SAMEA5408156,simple,9796,Equus caballus,SAMEA5408156,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,693904AF1EBB5D2F4E0DA28C354C6BDC,88997C84CB114528D29748468D8FF60D
ERR3225464,2019-03-28 09:08:40,2019-06-13 19:08:10,1223267,71312235,0,58,24,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225464,ERX3252916,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213467,SAMEA5408157,simple,9796,Equus caballus,SAMEA5408157,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,41BE780371404AD2AAE90DF902B711FA,A088F8C7C2E62D4B4F6CEEE350E0E774
ERR3225465,2019-03-28 09:08:40,2019-06-12 17:59:24,194497959,11891913752,0,61,3053,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR3225/ERR3225465,ERX3252917,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213468,SAMEA5408158,simple,9796,Equus caballus,SAMEA5408158,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,A85151C9127BDE52A7D16D956C509132,B4E036BFD6E3594589D30564C300ADB6
ERR3225466,2019-03-28 09:08:40,2019-06-13 19:18:23,51429025,3276832690,0,63,889,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR3225/ERR3225466,ERX3252918,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213469,SAMEA5408159,simple,9796,Equus caballus,SAMEA5408159,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,B3D9522BC88E055A841C6B9F0CFBFCAC,01163DAA4B30C2865B475142DA7694E9
ERR3225467,2019-03-28 09:08:40,2019-06-12 22:48:19,359619504,22334345076,0,62,6807,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR3225/ERR3225467,ERX3252919,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213470,SAMEA5408160,simple,9796,Equus caballus,SAMEA5408160,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,8E39217D77E083DAE1AC85581EF59EEE,E04AF274A1B3E5DEB40FFD7A834BD1C9
ERR3225468,2019-03-28 09:08:40,2019-06-13 19:56:08,103282074,5945506953,0,57,1746,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225468,ERX3252920,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213471,SAMEA5408161,simple,9796,Equus caballus,SAMEA5408161,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,13EEDA345101CEB377EF49BBD7232334,0CA39E2C541AD4256B775654DFFE0A34
ERR3225469,2019-03-28 09:08:40,2019-06-13 19:09:33,6647332,282349555,0,42,92,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225469,ERX3252921,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213472,SAMEA5408162,simple,9796,Equus caballus,SAMEA5408162,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,D1117A2C644447985627D6D8AA52CEBA,7CBE75E99F4776549C68F0BF2F6816EB
ERR3225470,2019-03-28 09:08:40,2019-06-13 19:12:29,11309167,456068109,0,40,152,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225470,ERX3252922,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213473,SAMEA5408163,simple,9796,Equus caballus,SAMEA5408163,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,75A483B50D709748F40488CCADD8BE95,2918C3D09FBF56EB8CE0CBC0F6BEEBE2

